question_ID,source,stage,reference_step,predicted_step,reference_role,predicted_role,role_correct,step_exact,step_within_5,absolute_step_error,steps,method,step_confidence,call_log_directory
travelplanner__390,travelplanner,reduction_drop,1,58,Task_Planner,stay_agent,False,False,False,57,114,segmented_choice,0.14,results/full/calls/travelplanner__390
travelplanner__391,travelplanner,final_wrong,93,92,Computer_terminal,stay_agent,False,False,True,1,212,segmented_choice,0.25,results/full/calls/travelplanner__391
travelplanner__392,travelplanner,final_wrong,247,153,verifier_agent,stay_agent,False,False,False,94,250,segmented_choice,0.69,results/full/calls/travelplanner__392
travelplanner__393,travelplanner,recall_miss,115,111,stay_agent,manager_agent,False,False,True,4,182,segmented_choice,0.24,results/full/calls/travelplanner__393
travelplanner__394,travelplanner,correct,125,125,stay_agent,stay_agent,True,True,True,0,172,segmented_choice,0.18,results/full/calls/travelplanner__394
travelplanner__395,travelplanner,correct,26,26,manager_agent,manager_agent,True,True,True,0,31,full_context,0.31,results/full/calls/travelplanner__395
travelplanner__396,travelplanner,final_wrong,187,40,manager_agent,stay_agent,False,False,False,147,190,segmented_choice,0.27,results/full/calls/travelplanner__396
travelplanner__397,travelplanner,direct_wrong,11,13,manager_agent,manager_agent,True,False,True,2,16,full_context,0.28,results/full/calls/travelplanner__397
travelplanner__398,travelplanner,reduction_drop,191,77,Task_Planner,verifier_agent,False,False,False,114,201,segmented_choice,0.1,results/full/calls/travelplanner__398
travelplanner__399,travelplanner,recall_miss,190,89,manager_agent,stay_agent,False,False,False,101,199,segmented_choice,0.63,results/full/calls/travelplanner__399
travelplanner__400,travelplanner,recall_miss,115,117,stay_agent,stay_agent,True,False,True,2,247,segmented_choice,0.52,results/full/calls/travelplanner__400
travelplanner__401,travelplanner,final_wrong,20,14,transport_agent,verifier_agent,False,False,False,6,193,segmented_choice,0.23,results/full/calls/travelplanner__401
travelplanner__402,travelplanner,recall_miss,79,72,stay_agent,manager_agent,False,False,False,7,191,segmented_choice,0.21,results/full/calls/travelplanner__402
travelplanner__403,travelplanner,final_wrong,23,1,manager_agent,manager_agent,True,False,False,22,32,segmented_choice,0.2,results/full/calls/travelplanner__403
travelplanner__404,travelplanner,recall_miss,185,113,Task_Planner,stay_agent,False,False,False,72,195,segmented_choice,0.31,results/full/calls/travelplanner__404
travelplanner__405,travelplanner,correct,82,82,stay_agent,stay_agent,True,True,True,0,197,segmented_choice,0.26,results/full/calls/travelplanner__405
travelplanner__406,travelplanner,recall_miss,32,123,transport_agent,manager_agent,False,False,False,91,130,segmented_choice,0.16,results/full/calls/travelplanner__406
travelplanner__407,travelplanner,final_wrong,91,32,stay_agent,stay_agent,True,False,False,59,111,segmented_choice,0.25,results/full/calls/travelplanner__407
travelplanner__408,travelplanner,final_wrong,146,41,food_attr_agent,stay_agent,False,False,False,105,149,segmented_choice,0.32,results/full/calls/travelplanner__408
travelplanner__409,travelplanner,recall_miss,66,27,verifier_agent,stay_agent,False,False,False,39,87,segmented_choice,0.6,results/full/calls/travelplanner__409
travelplanner__410,travelplanner,recall_miss,26,22,transport_agent,verifier_agent,False,False,True,4,120,segmented_choice,0.27,results/full/calls/travelplanner__410
travelplanner__411,travelplanner,recall_miss,44,43,stay_agent,stay_agent,True,False,True,1,173,segmented_choice,0.48,results/full/calls/travelplanner__411
travelplanner__412,travelplanner,reduction_drop,79,30,manager_agent,stay_agent,False,False,False,49,82,segmented_choice,0.46,results/full/calls/travelplanner__412
travelplanner__413,travelplanner,reduction_drop,85,44,manager_agent,manager_agent,True,False,False,41,124,segmented_choice,0.15,results/full/calls/travelplanner__413
travelplanner__414,travelplanner,final_wrong,86,52,manager_agent,stay_agent,False,False,False,34,97,segmented_choice,0.22,results/full/calls/travelplanner__414
travelplanner__415,travelplanner,final_wrong,202,24,manager_agent,stay_agent,False,False,False,178,209,segmented_choice,0.24,results/full/calls/travelplanner__415
travelplanner__416,travelplanner,final_wrong,45,46,Computer_terminal,stay_agent,False,False,True,1,88,segmented_choice,0.22,results/full/calls/travelplanner__416
travelplanner__417,travelplanner,reduction_drop,20,15,stay_agent,stay_agent,True,False,True,5,69,segmented_choice,0.35,results/full/calls/travelplanner__417
travelplanner__418,travelplanner,reduction_drop,50,21,stay_agent,stay_agent,True,False,False,29,122,segmented_choice,0.28,results/full/calls/travelplanner__418
travelplanner__419,travelplanner,final_wrong,70,24,verifier_agent,stay_agent,False,False,False,46,73,segmented_choice,0.4,results/full/calls/travelplanner__419
travelplanner__420,travelplanner,final_wrong,43,32,manager_agent,manager_agent,True,False,False,11,53,segmented_choice,0.21,results/full/calls/travelplanner__420
travelplanner__421,travelplanner,correct,111,111,Computer_terminal,stay_agent,False,True,True,0,222,segmented_choice,0.22,results/full/calls/travelplanner__421
travelplanner__422,travelplanner,correct,111,111,stay_agent,stay_agent,True,True,True,0,166,segmented_choice,0.34,results/full/calls/travelplanner__422
travelplanner__423,travelplanner,recall_miss,74,137,Task_Planner,stay_agent,False,False,False,63,268,segmented_choice,0.19,results/full/calls/travelplanner__423
travelplanner__424,travelplanner,final_wrong,119,100,stay_agent,stay_agent,True,False,False,19,122,segmented_choice,0.29,results/full/calls/travelplanner__424
travelplanner__425,travelplanner,recall_miss,34,58,transport_agent,manager_agent,False,False,False,24,71,segmented_choice,0.3,results/full/calls/travelplanner__425
travelplanner__426,travelplanner,reduction_drop,53,48,stay_agent,stay_agent,True,False,True,5,149,segmented_choice,0.2,results/full/calls/travelplanner__426
travelplanner__427,travelplanner,recall_miss,267,106,manager_agent,manager_agent,True,False,False,161,288,segmented_choice,0.64,results/full/calls/travelplanner__427
travelplanner__428,travelplanner,reduction_drop,49,79,Computer_terminal,manager_agent,False,False,False,30,210,segmented_choice,0.26,results/full/calls/travelplanner__428
travelplanner__429,travelplanner,recall_miss,131,108,stay_agent,stay_agent,True,False,False,23,225,segmented_choice,0.35,results/full/calls/travelplanner__429
travelplanner__430,travelplanner,recall_miss,79,154,manager_agent,stay_agent,False,False,False,75,161,segmented_choice,0.17,results/full/calls/travelplanner__430
travelplanner__431,travelplanner,recall_miss,180,53,Task_Planner,manager_agent,False,False,False,127,186,segmented_choice,0.42,results/full/calls/travelplanner__431
travelplanner__432,travelplanner,recall_miss,174,43,manager_agent,manager_agent,True,False,False,131,183,segmented_choice,0.24,results/full/calls/travelplanner__432
travelplanner__433,travelplanner,recall_miss,53,48,stay_agent,verifier_agent,False,False,True,5,222,segmented_choice,0.23,results/full/calls/travelplanner__433
travelplanner__434,travelplanner,recall_miss,93,9,manager_agent,manager_agent,True,False,False,84,108,segmented_choice,0.23,results/full/calls/travelplanner__434
travelplanner__435,travelplanner,final_wrong,142,84,verifier_agent,stay_agent,False,False,False,58,145,segmented_choice,0.28,results/full/calls/travelplanner__435
travelplanner__436,travelplanner,final_wrong,213,92,manager_agent,stay_agent,False,False,False,121,216,segmented_choice,0.21,results/full/calls/travelplanner__436
travelplanner__437,travelplanner,recall_miss,133,34,food_attr_agent,manager_agent,False,False,False,99,157,segmented_choice,0.15,results/full/calls/travelplanner__437
travelplanner__438,travelplanner,final_wrong,105,59,verifier_agent,stay_agent,False,False,False,46,112,segmented_choice,0.43,results/full/calls/travelplanner__438
travelplanner__439,travelplanner,final_wrong,181,8,manager_agent,manager_agent,True,False,False,173,184,segmented_choice,0.1,results/full/calls/travelplanner__439
travelplanner__440,travelplanner,recall_miss,82,61,Task_Planner,stay_agent,False,False,False,21,130,segmented_choice,0.39,results/full/calls/travelplanner__440
travelplanner__441,travelplanner,final_wrong,56,5,Task_Planner,manager_agent,False,False,False,51,88,segmented_choice,0.31,results/full/calls/travelplanner__441
travelplanner__442,travelplanner,recall_miss,226,214,stay_agent,verifier_agent,False,False,False,12,248,segmented_choice,0.33,results/full/calls/travelplanner__442
travelplanner__443,travelplanner,final_wrong,57,61,Computer_terminal,stay_agent,False,False,True,4,110,segmented_choice,0.2,results/full/calls/travelplanner__443
travelplanner__444,travelplanner,recall_miss,30,78,Computer_terminal,manager_agent,False,False,False,48,132,segmented_choice,0.23,results/full/calls/travelplanner__444
travelplanner__445,travelplanner,recall_miss,74,73,stay_agent,verifier_agent,False,False,True,1,117,segmented_choice,0.54,results/full/calls/travelplanner__445
travelplanner__446,travelplanner,correct,42,42,stay_agent,verifier_agent,False,True,True,0,71,segmented_choice,0.51,results/full/calls/travelplanner__446
travelplanner__447,travelplanner,final_wrong,129,73,verifier_agent,stay_agent,False,False,False,56,132,segmented_choice,0.45,results/full/calls/travelplanner__447
travelplanner__448,travelplanner,recall_miss,38,84,Task_Planner,verifier_agent,False,False,False,46,206,segmented_choice,0.16,results/full/calls/travelplanner__448
travelplanner__449,travelplanner,recall_miss,155,102,stay_agent,stay_agent,True,False,False,53,171,segmented_choice,0.16,results/full/calls/travelplanner__449
travelplanner__450,travelplanner,final_wrong,137,140,manager_agent,manager_agent,True,False,True,3,147,segmented_choice,0.21,results/full/calls/travelplanner__450
travelplanner__451,travelplanner,reduction_drop,194,160,manager_agent,manager_agent,True,False,False,34,200,segmented_choice,0.24,results/full/calls/travelplanner__451
travelplanner__452,travelplanner,recall_miss,136,173,stay_agent,stay_agent,True,False,False,37,200,segmented_choice,0.5,results/full/calls/travelplanner__452
travelplanner__453,travelplanner,final_wrong,174,86,food_attr_agent,stay_agent,False,False,False,88,177,segmented_choice,0.18,results/full/calls/travelplanner__453
travelplanner__454,travelplanner,recall_miss,4,77,manager_agent,transport_agent,False,False,False,73,125,segmented_choice,0.38,results/full/calls/travelplanner__454
travelplanner__455,travelplanner,recall_miss,149,41,food_attr_agent,transport_agent,False,False,False,108,195,segmented_choice,0.09,results/full/calls/travelplanner__455
travelplanner__456,travelplanner,final_wrong,88,59,stay_agent,stay_agent,True,False,False,29,134,segmented_choice,0.31,results/full/calls/travelplanner__456
travelplanner__457,travelplanner,recall_miss,114,98,stay_agent,stay_agent,True,False,False,16,231,segmented_choice,0.2,results/full/calls/travelplanner__457
travelplanner__458,travelplanner,final_wrong,84,148,stay_agent,manager_agent,False,False,False,64,162,segmented_choice,0.25,results/full/calls/travelplanner__458
travelplanner__459,travelplanner,final_wrong,215,0,stay_agent,stay_agent,True,False,False,215,218,segmented_choice,0.32,results/full/calls/travelplanner__459
travelplanner__460,travelplanner,recall_miss,110,134,transport_agent,verifier_agent,False,False,False,24,174,segmented_choice,0.27,results/full/calls/travelplanner__460
travelplanner__461,travelplanner,final_wrong,172,154,verifier_agent,verifier_agent,True,False,False,18,179,segmented_choice,0.13,results/full/calls/travelplanner__461
travelplanner__462,travelplanner,final_wrong,169,75,manager_agent,manager_agent,True,False,False,94,172,segmented_choice,0.24,results/full/calls/travelplanner__462
travelplanner__463,travelplanner,recall_miss,2,102,Task_Planner,stay_agent,False,False,False,100,165,segmented_choice,0.28,results/full/calls/travelplanner__463
travelplanner__464,travelplanner,final_wrong,64,1,transport_agent,manager_agent,False,False,False,63,95,segmented_choice,0.12,results/full/calls/travelplanner__464
travelplanner__465,travelplanner,recall_miss,86,62,Computer_terminal,stay_agent,False,False,False,24,179,segmented_choice,0.27,results/full/calls/travelplanner__465
travelplanner__466,travelplanner,correct,40,40,stay_agent,stay_agent,True,True,True,0,135,segmented_choice,0.52,results/full/calls/travelplanner__466
travelplanner__467,travelplanner,recall_miss,2,16,Task_Planner,manager_agent,False,False,False,14,23,segmented_choice,0.38,results/full/calls/travelplanner__467
travelplanner__468,travelplanner,final_wrong,50,52,manager_agent,manager_agent,True,False,True,2,59,segmented_choice,0.51,results/full/calls/travelplanner__468
travelplanner__469,travelplanner,correct,55,55,stay_agent,manager_agent,False,True,True,0,143,segmented_choice,0.41,results/full/calls/travelplanner__469
travelplanner__470,travelplanner,reduction_drop,135,87,manager_agent,manager_agent,True,False,False,48,144,segmented_choice,0.41,results/full/calls/travelplanner__470
travelplanner__471,travelplanner,correct,44,44,stay_agent,manager_agent,False,True,True,0,93,segmented_choice,0.24,results/full/calls/travelplanner__471
travelplanner__472,travelplanner,recall_miss,84,122,Computer_terminal,manager_agent,False,False,False,38,165,segmented_choice,0.17,results/full/calls/travelplanner__472
travelplanner__473,travelplanner,correct,343,343,stay_agent,stay_agent,True,True,True,0,364,segmented_choice,0.11,results/full/calls/travelplanner__473
travelplanner__474,travelplanner,recall_miss,71,36,verifier_agent,food_attr_agent,False,False,False,35,141,segmented_choice,0.27,results/full/calls/travelplanner__474
travelplanner__475,travelplanner,recall_miss,100,82,manager_agent,manager_agent,True,False,False,18,106,segmented_choice,0.49,results/full/calls/travelplanner__475
travelplanner__476,travelplanner,recall_miss,89,81,stay_agent,stay_agent,True,False,False,8,174,segmented_choice,0.14,results/full/calls/travelplanner__476
travelplanner__477,travelplanner,correct,36,36,Computer_terminal,manager_agent,False,True,True,0,173,segmented_choice,0.41,results/full/calls/travelplanner__477
travelplanner__478,travelplanner,recall_miss,169,32,food_attr_agent,manager_agent,False,False,False,137,172,segmented_choice,0.3,results/full/calls/travelplanner__478
travelplanner__479,travelplanner,final_wrong,189,65,food_attr_agent,manager_agent,False,False,False,124,197,segmented_choice,0.22,results/full/calls/travelplanner__479
travelplanner__480,travelplanner,recall_miss,59,22,transport_agent,transport_agent,True,False,False,37,95,segmented_choice,0.28,results/full/calls/travelplanner__480
travelplanner__481,travelplanner,recall_miss,139,87,transport_agent,stay_agent,False,False,False,52,152,segmented_choice,0.38,results/full/calls/travelplanner__481
travelplanner__482,travelplanner,reduction_drop,180,43,manager_agent,stay_agent,False,False,False,137,183,segmented_choice,0.2,results/full/calls/travelplanner__482
travelplanner__483,travelplanner,recall_miss,54,37,stay_agent,stay_agent,True,False,False,17,105,segmented_choice,0.49,results/full/calls/travelplanner__483
travelplanner__484,travelplanner,reduction_drop,137,49,verifier_agent,stay_agent,False,False,False,88,141,segmented_choice,0.62,results/full/calls/travelplanner__484
travelplanner__485,travelplanner,reduction_drop,123,93,Computer_terminal,transport_agent,False,False,False,30,175,segmented_choice,0.42,results/full/calls/travelplanner__485
travelplanner__486,travelplanner,recall_miss,180,45,food_attr_agent,manager_agent,False,False,False,135,240,segmented_choice,0.38,results/full/calls/travelplanner__486
travelplanner__487,travelplanner,recall_miss,52,143,stay_agent,stay_agent,True,False,False,91,177,segmented_choice,0.43,results/full/calls/travelplanner__487
travelplanner__488,travelplanner,final_wrong,150,73,verifier_agent,Task_Planner,False,False,False,77,153,segmented_choice,0.67,results/full/calls/travelplanner__488
travelplanner__489,travelplanner,correct,125,125,Computer_terminal,stay_agent,False,True,True,0,220,segmented_choice,0.18,results/full/calls/travelplanner__489
travelplanner__490,travelplanner,recall_miss,277,75,manager_agent,manager_agent,True,False,False,202,294,segmented_choice,0.2,results/full/calls/travelplanner__490
travelplanner__491,travelplanner,final_wrong,165,75,manager_agent,manager_agent,True,False,False,90,173,segmented_choice,0.27,results/full/calls/travelplanner__491
travelplanner__492,travelplanner,reduction_drop,93,67,Task_Planner,transport_agent,False,False,False,26,157,segmented_choice,0.65,results/full/calls/travelplanner__492
travelplanner__493,travelplanner,reduction_drop,125,116,transport_agent,transport_agent,True,False,False,9,128,segmented_choice,0.31,results/full/calls/travelplanner__493
travelplanner__494,travelplanner,final_wrong,77,81,transport_agent,transport_agent,True,False,True,4,89,segmented_choice,0.32,results/full/calls/travelplanner__494
travelplanner__495,travelplanner,correct,1,1,Task_Planner,transport_agent,False,True,True,0,72,segmented_choice,0.08,results/full/calls/travelplanner__495
travelplanner__496,travelplanner,final_wrong,148,49,manager_agent,manager_agent,True,False,False,99,151,segmented_choice,0.11,results/full/calls/travelplanner__496
travelplanner__497,travelplanner,recall_miss,1,108,Task_Planner,transport_agent,False,False,False,107,230,segmented_choice,0.37,results/full/calls/travelplanner__497
travelplanner__498,travelplanner,final_wrong,165,31,transport_agent,transport_agent,True,False,False,134,172,segmented_choice,0.53,results/full/calls/travelplanner__498
travelplanner__499,travelplanner,recall_miss,2,72,Task_Planner,stay_agent,False,False,False,70,121,segmented_choice,0.35,results/full/calls/travelplanner__499
travelplanner__500,travelplanner,recall_miss,189,8,stay_agent,transport_agent,False,False,False,181,192,segmented_choice,0.79,results/full/calls/travelplanner__500
travelplanner__501,travelplanner,direct_wrong,2,31,Task_Planner,transport_agent,False,False,False,29,38,full_context,0.47,results/full/calls/travelplanner__501
travelplanner__502,travelplanner,recall_miss,143,106,Task_Planner,manager_agent,False,False,False,37,216,segmented_choice,0.43,results/full/calls/travelplanner__502
travelplanner__503,travelplanner,correct,103,103,transport_agent,transport_agent,True,True,True,0,115,segmented_choice,0.28,results/full/calls/travelplanner__503
travelplanner__504,travelplanner,final_wrong,77,85,transport_agent,transport_agent,True,False,False,8,89,segmented_choice,0.17,results/full/calls/travelplanner__504
travelplanner__505,travelplanner,recall_miss,77,51,stay_agent,verifier_agent,False,False,False,26,183,segmented_choice,0.11,results/full/calls/travelplanner__505
travelplanner__506,travelplanner,recall_miss,38,9,stay_agent,transport_agent,False,False,False,29,194,segmented_choice,0.58,results/full/calls/travelplanner__506
travelplanner__507,travelplanner,recall_miss,104,101,stay_agent,manager_agent,False,False,True,3,158,segmented_choice,0.41,results/full/calls/travelplanner__507
travelplanner__508,travelplanner,recall_miss,111,112,transport_agent,transport_agent,True,False,True,1,124,segmented_choice,0.16,results/full/calls/travelplanner__508
travelplanner__509,travelplanner,recall_miss,227,235,transport_agent,manager_agent,False,False,False,8,335,segmented_choice,0.32,results/full/calls/travelplanner__509
travelplanner__510,travelplanner,recall_miss,72,71,Task_Planner,transport_agent,False,False,True,1,83,segmented_choice,0.47,results/full/calls/travelplanner__510
travelplanner__511,travelplanner,recall_miss,2,81,Task_Planner,transport_agent,False,False,False,79,88,segmented_choice,0.32,results/full/calls/travelplanner__511
travelplanner__512,travelplanner,recall_miss,82,121,Computer_terminal,stay_agent,False,False,False,39,198,segmented_choice,0.47,results/full/calls/travelplanner__512
travelplanner__513,travelplanner,final_wrong,113,112,Computer_terminal,stay_agent,False,False,True,1,236,segmented_choice,0.24,results/full/calls/travelplanner__513
travelplanner__514,travelplanner,recall_miss,150,46,verifier_agent,transport_agent,False,False,False,104,153,segmented_choice,0.83,results/full/calls/travelplanner__514
travelplanner__515,travelplanner,recall_miss,2,57,Task_Planner,transport_agent,False,False,False,55,60,segmented_choice,0.08,results/full/calls/travelplanner__515
travelplanner__516,travelplanner,correct,37,37,Computer_terminal,stay_agent,False,True,True,0,166,segmented_choice,0.41,results/full/calls/travelplanner__516
travelplanner__517,travelplanner,recall_miss,57,80,transport_agent,stay_agent,False,False,False,23,174,segmented_choice,0.61,results/full/calls/travelplanner__517
travelplanner__518,travelplanner,recall_miss,50,141,Task_Planner,verifier_agent,False,False,False,91,176,segmented_choice,0.17,results/full/calls/travelplanner__518
travelplanner__519,travelplanner,reduction_drop,132,106,Task_Planner,manager_agent,False,False,False,26,140,segmented_choice,0.18,results/full/calls/travelplanner__519
travelplanner__520,travelplanner,correct,49,49,transport_agent,transport_agent,True,True,True,0,61,segmented_choice,0.22,results/full/calls/travelplanner__520
travelplanner__521,travelplanner,recall_miss,136,132,stay_agent,stay_agent,True,False,True,4,158,segmented_choice,0.35,results/full/calls/travelplanner__521
travelplanner__522,travelplanner,reduction_drop,107,44,manager_agent,stay_agent,False,False,False,63,118,segmented_choice,0.32,results/full/calls/travelplanner__522
travelplanner__523,travelplanner,reduction_drop,167,81,manager_agent,manager_agent,True,False,False,86,179,segmented_choice,0.26,results/full/calls/travelplanner__523
travelplanner__524,travelplanner,recall_miss,40,88,stay_agent,manager_agent,False,False,False,48,97,segmented_choice,0.23,results/full/calls/travelplanner__524
travelplanner__525,travelplanner,recall_miss,70,64,stay_agent,stay_agent,True,False,False,6,216,segmented_choice,0.34,results/full/calls/travelplanner__525
travelplanner__526,travelplanner,reduction_drop,103,75,food_attr_agent,stay_agent,False,False,False,28,106,segmented_choice,0.27,results/full/calls/travelplanner__526
travelplanner__527,travelplanner,recall_miss,167,32,manager_agent,stay_agent,False,False,False,135,207,segmented_choice,0.31,results/full/calls/travelplanner__527
travelplanner__528,travelplanner,reduction_drop,45,134,transport_agent,manager_agent,False,False,False,89,162,segmented_choice,0.19,results/full/calls/travelplanner__528
travelplanner__529,travelplanner,recall_miss,70,80,food_attr_agent,food_attr_agent,True,False,False,10,88,segmented_choice,0.63,results/full/calls/travelplanner__529
travelplanner__530,travelplanner,recall_miss,1,52,Task_Planner,stay_agent,False,False,False,51,136,segmented_choice,0.74,results/full/calls/travelplanner__530
travelplanner__531,travelplanner,reduction_drop,184,49,verifier_agent,stay_agent,False,False,False,135,187,segmented_choice,0.23,results/full/calls/travelplanner__531
travelplanner__532,travelplanner,reduction_drop,148,149,manager_agent,manager_agent,True,False,True,1,157,segmented_choice,0.33,results/full/calls/travelplanner__532
travelplanner__533,travelplanner,reduction_drop,147,141,manager_agent,manager_agent,True,False,False,6,150,segmented_choice,0.17,results/full/calls/travelplanner__533
travelplanner__534,travelplanner,final_wrong,199,147,manager_agent,food_attr_agent,False,False,False,52,202,segmented_choice,0.55,results/full/calls/travelplanner__534
travelplanner__535,travelplanner,reduction_drop,22,35,manager_agent,stay_agent,False,False,False,13,169,segmented_choice,0.83,results/full/calls/travelplanner__535
travelplanner__536,travelplanner,final_wrong,123,114,food_attr_agent,food_attr_agent,True,False,False,9,127,segmented_choice,0.71,results/full/calls/travelplanner__536
travelplanner__537,travelplanner,final_wrong,147,26,manager_agent,manager_agent,True,False,False,121,150,segmented_choice,0.17,results/full/calls/travelplanner__537
travelplanner__538,travelplanner,recall_miss,82,40,Task_Planner,manager_agent,False,False,False,42,181,segmented_choice,0.17,results/full/calls/travelplanner__538
travelplanner__539,travelplanner,final_wrong,156,27,manager_agent,manager_agent,True,False,False,129,159,segmented_choice,0.1,results/full/calls/travelplanner__539
travelplanner__540,travelplanner,reduction_drop,107,104,Task_Planner,food_attr_agent,False,False,True,3,123,segmented_choice,0.55,results/full/calls/travelplanner__540
travelplanner__541,travelplanner,correct,37,37,transport_agent,food_attr_agent,False,True,True,0,150,segmented_choice,0.18,results/full/calls/travelplanner__541
travelplanner__542,travelplanner,recall_miss,159,165,manager_agent,manager_agent,True,False,False,6,169,segmented_choice,0.22,results/full/calls/travelplanner__542
travelplanner__543,travelplanner,recall_miss,118,199,food_attr_agent,manager_agent,False,False,False,81,268,segmented_choice,0.57,results/full/calls/travelplanner__543
travelplanner__544,travelplanner,final_wrong,116,190,food_attr_agent,manager_agent,False,False,False,74,193,segmented_choice,0.27,results/full/calls/travelplanner__544
travelplanner__545,travelplanner,reduction_drop,55,144,transport_agent,food_attr_agent,False,False,False,89,151,segmented_choice,0.16,results/full/calls/travelplanner__545
travelplanner__546,travelplanner,final_wrong,170,4,manager_agent,manager_agent,True,False,False,166,174,segmented_choice,0.22,results/full/calls/travelplanner__546
travelplanner__547,travelplanner,recall_miss,188,43,food_attr_agent,verifier_agent,False,False,False,145,214,segmented_choice,0.19,results/full/calls/travelplanner__547
travelplanner__548,travelplanner,recall_miss,86,118,Task_Planner,Task_Planner,True,False,False,32,120,segmented_choice,0.21,results/full/calls/travelplanner__548
travelplanner__549,travelplanner,recall_miss,44,111,transport_agent,food_attr_agent,False,False,False,67,174,segmented_choice,0.31,results/full/calls/travelplanner__549
travelplanner__550,travelplanner,recall_miss,64,135,transport_agent,manager_agent,False,False,False,71,154,segmented_choice,0.17,results/full/calls/travelplanner__550
travelplanner__551,travelplanner,final_wrong,188,121,manager_agent,food_attr_agent,False,False,False,67,192,segmented_choice,0.48,results/full/calls/travelplanner__551
travelplanner__552,travelplanner,recall_miss,25,102,transport_agent,stay_agent,False,False,False,77,156,segmented_choice,0.39,results/full/calls/travelplanner__552
travelplanner__553,travelplanner,reduction_drop,97,84,stay_agent,food_attr_agent,False,False,False,13,178,segmented_choice,0.28,results/full/calls/travelplanner__553
travelplanner__554,travelplanner,final_wrong,102,48,food_attr_agent,food_attr_agent,True,False,False,54,105,segmented_choice,0.22,results/full/calls/travelplanner__554
travelplanner__555,travelplanner,final_wrong,134,99,food_attr_agent,food_attr_agent,True,False,False,35,169,segmented_choice,0.27,results/full/calls/travelplanner__555
travelplanner__556,travelplanner,reduction_drop,76,125,food_attr_agent,food_attr_agent,True,False,False,49,161,segmented_choice,0.14,results/full/calls/travelplanner__556
travelplanner__557,travelplanner,recall_miss,51,195,transport_agent,manager_agent,False,False,False,144,199,segmented_choice,0.09,results/full/calls/travelplanner__557
travelplanner__558,travelplanner,final_wrong,20,63,manager_agent,food_attr_agent,False,False,False,43,222,segmented_choice,0.26,results/full/calls/travelplanner__558
travelplanner__559,travelplanner,final_wrong,129,114,manager_agent,manager_agent,True,False,False,15,136,segmented_choice,0.09,results/full/calls/travelplanner__559
travelplanner__560,travelplanner,recall_miss,12,48,transport_agent,stay_agent,False,False,False,36,112,segmented_choice,0.39,results/full/calls/travelplanner__560
travelplanner__561,travelplanner,recall_miss,19,173,transport_agent,stay_agent,False,False,False,154,204,segmented_choice,0.21,results/full/calls/travelplanner__561
travelplanner__562,travelplanner,recall_miss,48,125,transport_agent,transport_agent,True,False,False,77,298,segmented_choice,0.52,results/full/calls/travelplanner__562
travelplanner__563,travelplanner,final_wrong,240,150,manager_agent,manager_agent,True,False,False,90,243,segmented_choice,0.34,results/full/calls/travelplanner__563
travelplanner__564,travelplanner,final_wrong,155,69,food_attr_agent,manager_agent,False,False,False,86,185,segmented_choice,0.28,results/full/calls/travelplanner__564
travelplanner__565,travelplanner,recall_miss,66,164,Task_Planner,manager_agent,False,False,False,98,192,segmented_choice,0.4,results/full/calls/travelplanner__565
travelplanner__566,travelplanner,recall_miss,56,143,transport_agent,stay_agent,False,False,False,87,247,segmented_choice,0.35,results/full/calls/travelplanner__566
travelplanner__567,travelplanner,recall_miss,151,65,food_attr_agent,food_attr_agent,True,False,False,86,194,segmented_choice,0.26,results/full/calls/travelplanner__567
travelplanner__568,travelplanner,final_wrong,291,67,manager_agent,manager_agent,True,False,False,224,294,segmented_choice,0.57,results/full/calls/travelplanner__568
travelplanner__569,travelplanner,correct,20,20,manager_agent,manager_agent,True,True,True,0,26,full_context,0.64,results/full/calls/travelplanner__569
travelplanner__570,travelplanner,reduction_drop,90,26,stay_agent,manager_agent,False,False,False,64,266,segmented_choice,0.17,results/full/calls/travelplanner__570
travelplanner__571,travelplanner,recall_miss,30,62,Task_Planner,transport_agent,False,False,False,32,192,segmented_choice,0.35,results/full/calls/travelplanner__571
travelplanner__572,travelplanner,recall_miss,148,132,stay_agent,manager_agent,False,False,False,16,254,segmented_choice,0.35,results/full/calls/travelplanner__572
travelplanner__573,travelplanner,final_wrong,66,187,stay_agent,manager_agent,False,False,False,121,211,segmented_choice,0.16,results/full/calls/travelplanner__573
travelplanner__574,travelplanner,direct_wrong,24,26,manager_agent,manager_agent,True,False,True,2,30,full_context,0.59,results/full/calls/travelplanner__574
travelplanner__575,travelplanner,recall_miss,25,258,manager_agent,manager_agent,True,False,False,233,271,segmented_choice,0.14,results/full/calls/travelplanner__575
travelplanner__576,travelplanner,reduction_drop,210,68,transport_agent,manager_agent,False,False,False,142,214,segmented_choice,0.39,results/full/calls/travelplanner__576
travelplanner__577,travelplanner,reduction_drop,73,79,stay_agent,manager_agent,False,False,False,6,163,segmented_choice,0.27,results/full/calls/travelplanner__577
travelplanner__578,travelplanner,final_wrong,107,206,stay_agent,verifier_agent,False,False,False,99,257,segmented_choice,0.58,results/full/calls/travelplanner__578
travelplanner__579,travelplanner,reduction_drop,125,213,stay_agent,verifier_agent,False,False,False,88,235,segmented_choice,0.28,results/full/calls/travelplanner__579
travelplanner__580,travelplanner,final_wrong,29,48,manager_agent,stay_agent,False,False,False,19,264,segmented_choice,0.32,results/full/calls/travelplanner__580
